s,s7-8,s3-1,s8-1,s7-3,s1-2,s3-4,s3-5,s3-6,b1-3-4,b1-3-5,b1-3-6,b2-1-3,b2-1-8,b7-3-4,b7-3-5,b7-3-6,t2-1-8-7,t1-8-7-3
-4.91885919264,0.090442266496,0.00577469400691,-0.000802797071423,-0.00292880624235,-0.0541545044776,-0.00110346440446,-0.00213753133577,-0.00110346333628,-0.00421329992382,-0.0334141290159,-0.00421329994936,0.100479797403,-0.138602981156,-0.00182912743138,0.00598351847288,-0.00182912748383,1.06922991909e-12,2.95053286982e-11
-4.88886506382,0.0912692272023,0.00641134153302,-0.000727535083684,-0.00297069141649,-0.0546174912059,-0.00111052993917,-0.00217840442558,-0.00111053287521,-0.00408762473809,-0.0336149454642,-0.00408762474371,0.0996823119107,-0.139469481563,-0.00194319860549,0.00617775126675,-0.00194319833293,1.06885593784e-11,-5.74151410934e-11
-4.85887093635,0.0920247581345,0.00708323668933,-0.000668051417368,-0.00301148266266,-0.0550752757506,-0.00111398389341,-0.00222189470693,-0.00111398388044,-0.00398722206856,-0.0338031176333,-0.00398722210935,0.0988274925989,-0.140202764963,-0.00207270301272,0.00637584087275,-0.00207270323097,-1.34442297836e-11,7.5184749688e-11
-4.82887681017,0.0926998649645,0.00778890696104,-0.000624638051459,-0.00305112442667,-0.0555274333583,-0.00111412605527,-0.00226787520389,-0.001114127419,-0.00390860566067,-0.033975295371,-0.00390860578909,0.0979135282339,-0.140790344397,-0.00221663143207,0.00657629330405,-0.00221663142566,-1.47311348183e-11,-1.07761599042e-11
-4.79888268519,0.0932863482106,0.00852631573164,-0.00059714647023,-0.00308953264547,-0.0559735177525,-0.00111140475498,-0.00231617148927,-0.00111140355669,-0.00384805920116,-0.0341285474897,-0.00384805939185,0.0969390384258,-0.141220973908,-0.00237395427496,0.00677752959174,-0.00237395453832,-6.76972264923e-12,6.95192849307e-11
-4.76888856133,0.0937774655852,0.00929289947151,-0.000585073994741,-0.00312664565565,-0.05641301217,-0.0011063210195,-0.00236658895857,-0.00110632459268,-0.00380219277579,-0.0342603257668,-0.00380219254583,0.0959033390468,-0.141485905657,-0.00254388084505,0.006978016124,-0.00254388059945,1.48652619383e-11,-1.14768672028e-11
-4.73889443849,0.0941686359018,0.0100855191359,-0.00058771025276,-0.0031623516507,-0.0568454083727,-0.00109936583354,-0.00241887486288,-0.00109936723972,-0.00376805671004,-0.0343684048506,-0.00376805687342,0.0948067200916,-0.141580098396,-0.0027259487911,0.00717630311524,-0.00272594875147,3.26804242907e-11,5.47899052874e-12
-4.70890031658,0.0944577383573,0.010900518301,-0.000604359356265,-0.00319638510899,-0.0572703608607,-0.00109090129038,-0.00247269122515,-0.00109090068834,-0.00374303912547,-0.0344508695816,-0.00374303932542,0.0936505429349,-0.141502645982,-0.0029200590144,0.00737108115955,-0.00292005917434,-7.22545883234e-12,3.13961463155e-11
-4.67890619552,0.0946448873527,0.0117340331774,-0.000634631460084,-0.00322799553963,-0.0576882965798,-0.00108067835831,-0.00252709682293,-0.00108067763809,-0.0037246809872,-0.0345061110454,-0.00372468120127,0.0924371659096,-0.14125611784,-0.00312646121518,0.00756118230111,-0.00312646142282,-2.19890785962e-12,4.87782201425e-11
-4.64891207521,0.0947320021414,0.0125829866339,-0.000678864194483,-0.00325604998697,-0.0581026329752,-0.00106675226385,-0.00257999237579,-0.00106675075886,-0.00371064777968,-0.0345330062689,-0.00371064794266,0.0911699823007,-0.140845159632,-0.00334575194796,0.00774564413067,-0.0033457523337,-1.64782771045e-11,9.43648807937e-11
-4.61891795557,0.0947227651773,0.0134458408949,-0.000739933650562,-0.00328427031504,-0.0585209911384,-0.00105001824388,-0.00263339808096,-0.00105001627891,-0.0036987784583,-0.0345309423741,-0.00369877857177,0.0898530902976,-0.140275088403,-0.00357904604555,0.00792379417308,-0.00357904628529,2.22157524878e-13,6.21639958584e-11
-4.58892383652,0.094615416535,0.0143125665384,-0.000814903944795,-0.00331806199043,-0.0589231118669,-0.00104551780959,-0.00269881840464,-0.00104551813785,-0.00368617069565,-0.0344966295946,-0.00368617067394,0.0884859941722,-0.139551375273,-0.00382866308482,0.00809466453968,-0.00382866288679,2.79325231091e-11,-3.47897130017e-11
-4.55892971797,0.0944095826853,0.0151790799898,-0.000899878679361,-0.00334399956979,-0.0593073347126,-0.00103834721824,-0.00276021393422,-0.00103834791873,-0.00367080909791,-0.034429030009,-0.00367080911008,0.0870716278053,-0.138678576817,-0.00409651625902,0.00825768560308,-0.00409651605507,5.04805992318e-11,-3.1287103053e-11
-4.52893559985,0.094109245764,0.0160472527204,-0.0009994166723,-0.00336673534317,-0.0596885798569,-0.00102978013199,-0.00282043719082,-0.00102978097519,-0.00365173868593,-0.0343281308552,-0.00365173867279,0.0856147469003,-0.137660915142,-0.00438586741441,0.00841294665076,-0.00438586730373,1.2821044306e-11,-2.24638369255e-11
-4.4989414821,0.0937141379203,0.016913940583,-0.00111301850234,-0.00338720503208,-0.0600642190832,-0.00102268322493,-0.00288152086976,-0.00102268312592,-0.00362823848231,-0.0341922904781,-0.00362823854368,0.0841171795287,-0.136502531406,-0.00470125573878,0.00856066760003,-0.00470125576449,9.72468139428e-12,1.19875258602e-11
-4.46894736465,0.093223737522,0.0177770360728,-0.00124018878023,-0.00340497694788,-0.0604332887498,-0.00101771249545,-0.0029435679861,-0.00101771206269,-0.00360044951313,-0.0340198773702,-0.0036004495997,0.082580839561,-0.135207498122,-0.00504828156348,0.00870152746043,-0.00504828163642,1.45737225248e-11,2.50617287753e-11
-4.43895324745,0.0926369495399,0.018635359555,-0.00137996185213,-0.00341956276225,-0.06079585068,-0.00101529824384,-0.00300661772158,-0.0010152969584,-0.00356950630034,-0.0338090768498,-0.00356950644145,0.0810076126885,-0.133779983705,-0.00543384135229,0.00883672364983,-0.00543384145299,1.52249780184e-11,2.44027348665e-11
-4.40895913042,0.0919523524344,0.0194883942364,-0.0015323945,-0.00343042644963,-0.0611519093699,-0.00101588607579,-0.00307078538826,-0.00101588552549,-0.00353774941279,-0.0335576592338,-0.00353774947786,0.0793989805363,-0.132223998085,-0.0058663248693,0.00896802039585,-0.00586632493327,3.15298442184e-11,3.84284984401e-11
-4.37896501353,0.0911675320454,0.020336528851,-0.00169677667744,-0.00343697571494,-0.0615017687163,-0.00101994404396,-0.00313629472689,-0.00101994394043,-0.00350902349451,-0.0332629077274,-0.00350902351774,0.0777561741881,-0.130543684007,-0.00635582491016,0.00909783554594,-0.00635582491164,-4.70709487994e-11,-3.58166979656e-11
-4.34897089674,0.0902790782728,0.0211810735125,-0.001872513445,-0.00343850334264,-0.0618456883382,-0.00102794511688,-0.00320346446766,-0.00102794469747,-0.00348893982762,-0.0329214319585,-0.00348893985828,0.0760799657803,-0.128742970038,-0.00691433542445,0.0092292949612,-0.0069143354649,2.23654851672e-12,8.10234108516e-12
-4.31897677999,0.0892823707434,0.0220243550335,-0.00205901294485,-0.00343419596385,-0.0621838517863,-0.00104031066626,-0.00327269198247,-0.00104031044727,-0.00348511264828,-0.0325290364871,-0.0034851126661,0.0743706206791,-0.1268255339,-0.00755595797214,0.00936631300217,-0.00755595798909,1.77448309374e-11,1.76342390581e-11
-4.28898266326,0.0881713396609,0.0228698602541,-0.00225554532567,-0.00342310503352,-0.0625165635139,-0.00105732113489,-0.00334454652965,-0.0010573215859,-0.00350727240233,-0.0320805722774,-0.00350727239901,0.0726278314515,-0.124794700013,-0.00829708237652,0.00951364903472,-0.00829708235019,1.8416552091e-11,9.61499593665e-12
-4.25898854653,0.0869383381874,0.0237220366586,-0.00246144642079,-0.00340413863186,-0.0628436094349,-0.00107902860929,-0.00341966892386,-0.00107902837813,-0.00356709234979,-0.0315698596472,-0.00356709240788,0.0708507406609,-0.122653465975,-0.00915649948391,0.00967701460847,-0.00915649954806,-3.07738963362e-11,-6.72246988103e-12
-4.22899442977,0.0855739016898,0.0245863515777,-0.00267582818739,-0.00337606377259,-0.0631649924325,-0.00110518211613,-0.00349878470871,-0.00110518129983,-0.00367758301266,-0.0309897002579,-0.00367758307148,0.0690378892159,-0.120404389073,-0.0101554148656,0.00986315555901,-0.0101554149759,6.6388497522e-12,3.32631885601e-11
-4.19900031297,0.0840667948551,0.0254688762131,-0.00289800333428,-0.00333750984271,-0.0634804530958,-0.00113540314382,-0.00358271637301,-0.00113540308681,-0.00385212606078,-0.0303319541889,-0.00385212608488,0.0671872497586,-0.118049715085,-0.0113174075135,0.0100799975511,-0.0113174075527,1.53712923025e-12,1.02960256758e-11
-4.16900619614,0.0824037935612,0.0263761337809,-0.0031270959721,-0.00328697308996,-0.0637898604205,-0.001169241053,-0.00367232147751,-0.00116924144569,-0.00410338895977,-0.0295877672606,-0.00410338894417,0.0652963065301,-0.115591435317,-0.0126683701397,0.0103368443183,-0.0126683701015,1.72688016776e-12,-9.40457896802e-12
-4.1390120793,0.0805696622353,0.0273149116066,-0.00336223951764,-0.00322281327237,-0.0640931739429,-0.0012064344072,-0.00376846523599,-0.00120643460877,-0.00444254403958,-0.0287477959504,-0.00444254401715,0.0633619976862,-0.113031318466,-0.0142365875366,0.0106446301218,-0.0142365874939,1.89607384855e-12,-1.08308250527e-11
-4.10901796248,0.0785470101604,0.0282923381351,-0.00360260066152,-0.00314323085742,-0.0643904867003,-0.00124700776796,-0.00387202888429,-0.00124700760929,-0.00487900589684,-0.0278024483075,-0.00487900582459,0.0613806162494,-0.110370857481,-0.0160529797059,0.0110162585342,-0.0160529796946,9.40707011068e-12,1.02207544674e-11
-4.07902384575,0.0763160665254,0.0293161471054,-0.00384719556496,-0.00304625019493,-0.0646821012091,-0.00129130977689,-0.00398391181993,-0.0012913083732,-0.00542060598746,-0.0267420804874,-0.00542060608937,0.0593476744095,-0.107611237304,-0.018151488768,0.0114669779991,-0.0181514888873,4.55562751462e-13,1.85106246411e-11
-4.04902972919,0.0738544378812,0.0303950058893,-0.0040950684658,-0.00292968069041,-0.0649684396099,-0.00133998545231,-0.00410505025518,-0.00133998559437,-0.00607395893282,-0.0255571632503,-0.00607395890317,0.0572576782145,-0.104753113728,-0.0205695354842,0.0120148146366,-0.0205695354806,5.91097825506e-12,8.29075719742e-12
-4.01903561294,0.071136791035,0.0315389069149,-0.00434519372771,-0.00279109326105,-0.0652500387927,-0.00139394307207,-0.00423645025791,-0.00139394318663,-0.00684484434484,-0.0242384289048,-0.00684484431321,0.0551038966753,-0.101796485069,-0.0233484874862,0.012681030871,-0.0233484874561,3.98221757354e-12,-3.2683101846e-12
-3.98904149719,0.0681345169894,0.0327595631311,-0.00459648833424,-0.00262778592128,-0.0655275066484,-0.00145431514612,-0.00437919879232,-0.00145431539026,-0.00773848809002,-0.022777012929,-0.00773848802084,0.0528781114397,-0.0987405031668,-0.0265341100182,0.0134906096034,-0.0265341099492,9.72738309157e-12,-8.75285229897e-12
-3.95904738216,0.064815362485,0.0340708159153,-0.00484781027515,-0.00243675498293,-0.0658014736192,-0.00152242929178,-0.00453449533764,-0.00152242958755,-0.00875970468346,-0.0211646041362,-0.00875970467444,0.0505703313207,-0.0955832741313,-0.0301769835398,0.0144727756639,-0.0301769834772,7.00530293646e-12,-1.54927173341e-11
-3.92905326818,0.0611430487844,0.0354890620474,-0.00509795856593,-0.00221466310709,-0.0660725499623,-0.00159979054253,-0.00470364551589,-0.00159979099831,-0.00991289331205,-0.0193936133835,-0.00991289326778,0.0481684714105,-0.0923216442244,-0.0343328937283,0.0156615486598,-0.0343328936669,3.24856786858e-12,-1.20524861512e-11
-3.89905915566,0.0570768866858,0.0370337373233,-0.00534566179129,-0.00195781848733,-0.0663412964016,-0.0016880754824,-0.00488809667791,-0.00168807571019,-0.011201901736,-0.0174573725349,-0.0112019017149,0.0456579945754,-0.0889509814395,-0.0390631866667,0.0170963391638,-0.0390631866413,7.08886207101e-14,-5.86158251842e-12
-3.86906504513,0.0525713712912,0.0387278201051,-0.0055895884557,-0.00166214374822,-0.0666081098087,-0.00178911576108,-0.00508942236952,-0.00178911613363,-0.012629750022,-0.0153503632867,-0.0126297499916,0.043021435623,-0.0854648871223,-0.0444350852008,0.0188225848205,-0.0444350851724,-1.60243029864e-12,-5.56355201667e-12
-3.83907093729,0.0475758134984,0.0405985206702,-0.00582833579544,-0.00132315478878,-0.0668732914336,-0.00190489897394,-0.00530933873819,-0.00190489937744,-0.0141982597609,-0.0130684984151,-0.0141982597491,0.0402379679855,-0.081854935347,-0.050521976117,0.0208924396845,-0.0505219761052,-9.76484048476e-12,-8.61024018172e-12
-3.809076833,0.0420339552969,0.0426779576902,-0.00606043077228,-0.000935941454181,-0.0671369170817,-0.00203759464693,-0.00554968712019,-0.00203759490943,-0.0159074862268,-0.0106094502772,-0.0159074862265,0.0372827320105,-0.0781103038649,-0.0574036100167,0.0233655042335,-0.057403610011,-1.10509240447e-11,-9.82073735666e-12
-3.77908273337,0.0358836273901,0.0450040317849,-0.00628432923325,-0.000495147839356,-0.0673988291382,-0.00218963656053,-0.00581243977976,-0.00218963660393,-0.0177550278705,-0.00797302514964,-0.017755027872,0.0341261444302,-0.0742173846863,-0.0651662325072,0.0263095936618,-0.0651662325142,-6.17955129713e-12,-3.51887810918e-12
-3.74908863981,0.0290564292801,0.0476214666963,-0.00649839458368,5.03715492038e-06,-0.0676586314225,-0.00236386646179,-0.00609968107772,-0.00236386657187,-0.0197352500781,-0.00516159804531,-0.0197352500751,0.0307330380852,-0.0701592825469,-0.0739026207974,0.0298015361275,-0.0739026207907,-4.41420070389e-12,-7.16822218032e-12
-3.71909455408,0.0214774688284,0.0505830820756,-0.00670087716976,0.000570877258143,-0.0679156401149,-0.00256369621228,-0.00641357848892,-0.00256369633914,-0.0218385544541,-0.00218057056555,-0.0218385544406,0.0270616112339,-0.065915216841,-0.0837120270534,0.0339279792555,-0.0837120270286,-2.44999499205e-12,-1.10187893359e-11
-3.68910047838,0.0130651366931,0.0539513679993,-0.00688987191991,0.00120911555741,-0.0681688323199,-0.0027933128533,-0.00675636505723,-0.00279331283462,-0.0240507737059,0.000961161345451,-0.0240507736902,0.0230621465404,-0.061459721771,-0.094699975984,0.0387861723934,-0.094699975959,-2.73450916721e-13,-1.21902322258e-11
-3.65910641546,0.00373103537685,0.057800368098,-0.00706330758109,0.00192694243962,-0.0684166565733,-0.00305773717159,-0.00713031504147,-0.0030577373291,-0.0263526784905,0.00425074268565,-0.0263526784697,0.0186755168463,-0.0567617433819,-0.106977870259,0.0444846787629,-0.106977870192,9.00791508609e-12,-1.92446333145e-11
-3.62911236875,-0.0066198863972,0.0622178810832,-0.00721890031401,0.00273197596222,-0.0686569554018,-0.00336293789504,-0.00753767235868,-0.00336293792587,-0.0287194777061,0.00767087878662,-0.0287194776989,0.0138314468396,-0.0517835881514,-0.120662209289,0.0511439409083,-0.120662209273,-2.5252113958e-12,-9.95303708393e-12
-3.59911834244,-0.0180889085362,0.0673078615135,-0.00735410215882,0.00363215502071,-0.0688866489765,-0.0037159021912,-0.00798060191859,-0.00371590221494,-0.031120205982,0.0111993568166,-0.0311202059913,0.00844650925868,-0.0464797712226,-0.135873303504,0.0588966146287,-0.135873303515,1.51843078842e-12,9.4927169095e-13
-3.56912434174,-0.0307826089226,0.0731931499936,-0.00746608019059,0.00463575675122,-0.0691016263961,-0.00412474438447,-0.0084610731132,-0.00412474462257,-0.0335169698247,0.0148085615961,-0.0335169698381,0.00242205957824,-0.0407958152874,-0.152733277439,0.0678875147174,-0.152733277402,7.25254949501e-12,-1.27570940345e-11
-3.53913037297,-0.0448113645399,0.0800182487971,-0.00755165656512,0.00575119303737,-0.0692963870823,-0.00459881701331,-0.00898071414733,-0.00459881714772,-0.0358640352656,0.0184649817594,-0.0358640352627,-0.00435812547388,-0.0346669372519,-0.171363125848,0.0782730081242,-0.171363125827,8.1500961416e-12,-2.64987896968e-12
-3.50913644386,-0.0602870526288,0.087952179634,-0.00760726843855,0.00698676446993,-0.0694637458964,-0.00514886034636,-0.00954062431321,-0.00514886052448,-0.0381067720411,0.0221287152246,-0.0381067720456,-0.0120301692595,-0.0280167699086,-0.191878574293,0.0902196788009,-0.191878574269,5.58067712959e-12,-8.51823557416e-12
-3.47914256373,-0.0773196011921,0.0971911013519,-0.00762890902026,0.00835046934643,-0.0695945090057,-0.00578719752585,-0.0101410740011,-0.00578719749636,-0.0401804474955,0.0257530250888,-0.0401804475142,-0.020752306931,-0.0207561870829,-0.214384336807,0.10390182098,-0.214384336809,1.11703054007e-11,4.66402884497e-12
-3.44914874376,-0.0960121658017,0.107960369143,-0.0076120644486,0.0098496718329,-0.0696771224316,-0.00652798066493,-0.0107811731103,-0.00652798073797,-0.0420089455947,0.0292839573766,-0.0420089456055,-0.0307066878869,-0.012782402802,-0.238966424998,0.119497479535,-0.238966424985,3.70782931912e-12,-7.30673281508e-12
-3.41915499726,-0.116454528602,0.120515499986,-0.00755163677437,0.0114907495404,-0.069697295742,-0.00738749668953,-0.0114583832654,-0.00738749685924,-0.043503576944,0.0326600834245,-0.0435035769426,-0.0421003504253,-0.00397858825444,-0.265682060956,0.137182513784,-0.26568206093,1.29393012721e-11,-5.2990521673e-13
-3.38916133989,-0.13871435099,0.135141375268,-0.00744179964582,0.0132787442293,-0.0696376971996,-0.00838448179747,-0.0121679320637,-0.00838448191765,-0.0445622989535,0.0358124604326,-0.0445622989605,-0.0551647967172,0.00578567487606,-0.294546796947,0.157122123802,-0.294546796917,2.01324360355e-11,2.12147765785e-12
-3.35916778987,-0.162824334334,0.152149734524,-0.00728016072178,0.0152123252125,-0.0694792266709,-0.00953922854163,-0.0129041028712,-0.00953922861103,-0.045069922691,0.0386643938215,-0.0450699226985,-0.0701531922674,0.0166528038062,-0.325518364589,0.179459591214,-0.325518364575,1.40081203389e-11,3.08331252347e-12
-3.32917436806,-0.188772866218,0.171867469135,-0.00705503391306,0.0172988019465,-0.0691937997895,-0.0108770524581,-0.0136530294249,-0.0108770523246,-0.0448988333759,0.0411342223239,-0.0448988333956,-0.0873353819207,0.0287730286631,-0.358477904408,0.204299676756,-0.358477904404,1.55602085885e-11,5.76302736191e-12
-3.29918109793,-0.216480937948,0.194628873649,-0.00676130227925,0.0195353088132,-0.0687543482858,-0.0124239681698,-0.0143998745717,-0.0124239681588,-0.0439125535045,0.043134217767,-0.0439125535078,-0.106986061137,0.0422988603145,-0.393206960304,0.231690558705,-0.393206960326,1.65668252877e-11,2.23053509624e-11
-3.26918800523,-0.245786097585,0.220751209294,-0.00639148942019,0.0219212406917,-0.0681282927904,-0.0142086845879,-0.0151230306306,-0.0142086846538,-0.0419702598242,0.0445746223053,-0.0419702598325,-0.129369248582,0.0573747867115,-0.429363515459,0.26159899898,-0.429363515429,2.37654524644e-11,7.5977308157e-12
-3.23919511742,-0.276420697835,0.250505339349,-0.0059379169279,0.0244586018874,-0.0672795496212,-0.0162614853507,-0.0157940593841,-0.0162614854427,-0.0389343046482,0.045366832778,-0.038934304634,-0.154714242562,0.0741233610954,-0.46645733943,0.293882932867,-0.466457339435,2.14375968806e-11,2.39428648753e-11
-3.20920246259,-0.307991467473,0.284075231645,-0.0053929643475,0.0271572999613,-0.0661695229282,-0.0186132391501,-0.0163766193119,-0.0186132392377,-0.0346804834089,0.0454283046913,-0.03468048341,-0.183183598827,0.0926263847564,-0.503828720177,0.328261809202,-0.50382872016,2.87375722203e-11,1.73530952297e-11
-3.17921006787,-0.339962954519,0.321507312604,-0.00474939585742,0.0300439813093,-0.0647587415239,-0.0212943937059,-0.0168255971768,-0.0212943937947,-0.0291112253337,0.0446888777729,-0.0291112253274,-0.214833106968,0.112901442874,-0.540635279112,0.364288087392,-0.540635279103,3.54737832615e-11,2.9113178412e-11
-3.14921795736,-0.371649413853,0.362652531118,-0.00400064554018,0.0331758387193,-0.0630094541289,-0.0243338143667,-0.017086665116,-0.0243338143723,-0.0221712047264,0.043098539802,-0.0221712047228,-0.249565998012,0.134875120745,-0.575853502882,0.401324782906,-0.5758535029,2.59576789943e-11,3.29716667757e-11
-3.1192261494,-0.402220640161,0.407107147003,-0.00314110127356,0.0366605212163,-0.0608890526321,-0.0277579054201,-0.017096540885,-0.0277579055773,-0.0138642031325,0.0406363286782,-0.013864203135,-0.287086322684,0.158355723452,-0.608302135755,0.438535660511,-0.60830213577,3.59470812881e-11,4.15484071152e-11
-3.08923465366,-0.430727308051,0.454162578818,-0.00216619023696,0.0406829033032,-0.0583742147885,-0.0315900738997,-0.0167843101989,-0.0315900740784,-0.00426924664842,0.0373197674159,-0.00426924665524,-0.326859748276,0.183010270276,-0.63669397165,0.474895555851,-0.636693971675,3.62614853619e-11,4.81028312036e-11
-3.05924346812,-0.456149606311,0.502778117275,-0.00107222155369,0.0455381422743,-0.0554555240272,-0.0358507567798,-0.0160741498414,-0.0358507568732,0.00644708245664,0.0332138391614,0.00644708243748,-0.368092562946,0.20835202489,-0.659719126799,0.509227429515,-0.659719126854,3.98724159327e-11,6.50458772539e-11
-3.02925257654,-0.477469232418,0.551591444869,0.00014406763333,0.0516685167809,-0.0521416017224,-0.040558041824,-0.0148896830996,-0.0405580419967,0.0180257274562,0.0284381025597,0.0180257274315,-0.409741120593,0.233745511125,-0.676156792657,0.540269537431,-0.67615679273,3.7583512044e-11,7.13072042626e-11
-2.99926194714,-0.493758879047,0.598978913635,0.0014862518173,0.0596990143649,-0.0484621276762,-0.045728981947,-0.0131600308447,-0.0457289820608,0.0301217272586,0.02317034851,0.0301217272277,-0.450560772388,0.258434243968,-0.685003684996,0.566769884367,-0.685003685084,3.90779245602e-11,8.10679306682e-11
-2.96927153281,-0.504277184825,0.643169534491,0.0029592062075,0.0704641044208,-0.0444691103177,-0.0513813610663,-0.0108273258558,-0.0513813612774,0.0423241973057,0.0176453233456,0.0423241972755,-0.489197289292,0.281592960228,-0.685599085804,0.587597535406,-0.685599085896,4.29570013212e-11,8.78864205533e-11
-2.93928127346,-0.508551629541,0.682403695499,0.00457003956092,0.0850164582185,-0.0402353681632,-0.0575352379061,-0.00785518322473,-0.0575352382448,0.0541890011953,0.0121476895191,0.0541890011585,-0.524313110701,0.302399963186,-0.677720731057,0.601852525187,-0.677720731141,4.02075003291e-11,8.37719793082e-11
-2.90929110036,-0.506431391511,0.715114417917,0.00632867540643,0.104608636397,-0.035850314735,-0.0642133189573,-0.00423732162206,-0.064213319096,0.0652796247857,0.00699937680648,0.065279624753,-0.55473006968,0.320119351546,-0.661627135016,0.60895267712,-0.661627135143,3.22303336989e-11,9.77066842989e-11
-2.8793009421,-0.498096257299,0.740099335032,0.00824773620616,0.130640761588,-0.0314132885256,-0.0714389743078,-5.3825707194e-06,-0.0714389745293,0.0752089988653,0.00254258033849,0.0752089988301,-0.579562695436,0.334178518269,-0.638030812442,0.608677534425,-0.638030812573,3.25892850937e-11,1.02280982433e-10
-2.84931073148,-0.484016813446,0.756650955677,0.0103413401813,0.164571251694,-0.0270257054334,-0.0792311770865,0.00476500556828,-0.0792311772809,0.0836740332789,-0.000879427750093,0.0836740332415,-0.598315520073,0.344226010569,-0.608001773779,0.60115817911,-0.608001773928,2.9472744263e-11,1.09988239029e-10
-2.81932041228,-0.464872462426,0.764621452996,0.0126229475614,0.207791616802,-0.0227830197945,-0.0875959420552,0.00995074423498,-0.0875959422716,0.0904761369359,-0.00294132164258,0.0904761368933,-0.610925678057,0.350159254664,-0.572816737467,0.586814266658,-0.572816737617,2.75150531438e-11,1.09395844702e-10
-2.78932994525,-0.441442589278,0.764413820953,0.0151020861435,0.261469193571,-0.018768177658,-0.0965148131892,0.0153809227284,-0.0965148133511,0.0955244750495,-0.00335276931759,0.0955244750058,-0.617744175915,0.35211862492,-0.533781173841,0.566251662053,-0.533781174007,2.80008883353e-11,1.21027480316e-10
-2.75933931238,-0.414491406847,0.756906800154,0.0177804101494,0.32636281525,-0.0150472701325,-0.105931353529,0.0208400571842,-0.105931353822,0.0988228128631,-0.00187310341393,0.098822812809,-0.619462350928,0.350451744501,-0.492055739664,0.540142676185,-0.492055739837,3.03957269614e-11,1.26503802784e-10
-2.72934851937,-0.38466700434,0.743331713122,0.0206473759961,0.402616835029,-0.0116680247196,-0.115737221708,0.0260749045662,-0.115737221967,0.100444310103,0.00167523575496,0.100444310045,-0.616998782069,0.345656880998,-0.448516168765,0.509113840183,-0.448516168956,2.20140544287e-11,1.28728292417e-10
-2.69935759559,-0.352431891537,0.725122149148,0.0236754670789,0.489541424461,-0.00866113923127,-0.125758360974,0.0308076724899,-0.125758361267,0.1005007959,0.00739147298302,0.100500795837,-0.611364393431,0.338315578343,-0.403669273208,0.473664830888,-0.403669273405,2.30015107807e-11,1.32980897248e-10
-2.66936659149,-0.31803972333,0.703754210577,0.0268177888426,0.585398194912,-0.00604109709535,-0.135750269169,0.0347440730263,-0.135750269473,0.0991131165423,0.0152772767346,0.0991131164731,-0.603522823246,0.329023250799,-0.357641544397,0.434137667688,-0.357641544599,2.09013951759e-11,1.34418295243e-10
-2.63937557277,-0.28156677135,0.6805916429,0.0300019175383,0.687220728626,-0.00381300180886,-0.145389174258,0.0376061658064,-0.145389174551,0.0963901522205,0.0252088059973,0.0963901521425,-0.594258275871,0.318325584958,-0.310249463809,0.390752153454,-0.310249464018,1.95472490048e-11,1.36898918342e-10
-2.60938461128,-0.243007732817,0.656745352,0.0331318163838,0.790742093203,-0.00197230071114,-0.154286276846,0.0391495236046,-0.154286277148,0.0924197897368,0.0369058870557,0.0924197896532,-0.584067430157,0.30666643213,-0.261154726059,0.343711187038,-0.261154726268,2.27433603026e-11,1.38850896116e-10
-2.57939377271,-0.202428213179,0.632962422283,0.0360906103096,0.890504180929,-0.000507164028464,-0.16200829926,0.0391979288207,-0.162008299553,0.08727624264,0.0499020179793,0.0872762425496,-0.57308914051,0.294354305183,-0.210089772507,0.293368800022,-0.210089772717,2.15133452955e-11,1.38920936685e-10
-2.54940310253,-0.160147350442,0.609561625824,0.0387512200456,0.980238310016,0.000602739055956,-0.168118555644,0.03767498019,-0.168118555936,0.0810419046694,0.0635316898305,0.0810419045764,-0.561092769344,0.281552513529,-0.157116325623,0.24042305844,-0.157116325832,1.79373049349e-11,1.35815968985e-10
-2.5194126129,-0.116896437617,0.586436315936,0.0409918065317,1.05355167995,0.00138991575079,-0.172233602061,0.0346302519977,-0.172233602359,0.0738383451862,0.076952393234,0.073838345089,-0.547541838502,0.268296284089,-0.102849626418,0.186070962576,-0.102849626621,2.23200305732e-11,1.35721192806e-10
-2.4894222746,-0.0738889214866,0.563144531175,0.0427239758939,1.10485380018,0.00189447907834,-0.174083894818,0.0302498936879,-0.174083895103,0.0658551178363,0.0892144770775,0.065855117736,-0.53173459699,0.254536603687,-0.048563139581,0.132049232296,-0.0485631397796,2.03252370863e-11,1.31967487104e-10
-2.45943201713,-0.0327417996806,0.539066508282,0.0438982995639,1.13031379598,0.00217825247951,-0.173571512937,0.0248460950662,-0.17357151322,0.057364306214,0.0993797979196,0.0573643061138,-0.513005624789,0.240202707611,0.00389187470353,0.0805069108406,0.00389187451491,2.12409008143e-11,1.27389007635e-10
-2.42944173896,0.00474680680678,0.513616766264,0.0445297979284,1.12857427135,0.00230866037997,-0.17079270884,0.0188150064772,-0.170792709105,0.0487084248812,0.106662176443,0.0487084247816,-0.490926499201,0.225267251539,0.0523642760012,0.033711917057,0.052364275823,2.14403716054e-11,1.21531203716e-10
-2.39945132515,0.0369173311706,0.486426341573,0.0446913368881,1.10096006962,0.00235808553576,-0.166028390879,0.0125819154896,-0.166028391135,0.040263984274,0.11055231554,0.0402639841731,-0.465451578984,0.209791960709,0.0948012020077,-0.00633007615503,0.0948012018448,2.31594417375e-11,1.1383380655e-10
