s,s7-8,s3-1,s8-1,s7-3,s1-2,s3-4,s3-5,s3-6,b1-3-4,b1-3-5,b1-3-6,b2-1-3,b2-1-8,b7-3-4,b7-3-5,b7-3-6,t2-1-8-7,t1-8-7-3
-8.33819496178,-0.288468620018,-0.83376547921,-0.000427360955057,0.000415339849809,-0.000375371158429,-0.000354938064632,-5.76367784466e-05,-0.000354939876845,0.00480331882096,0.00957845826488,0.00480331986549,0.154878458237,-0.00123028839949,0.0013354214886,-0.00264827777543,0.00133542195076,2.69563083831e-10,4.58370074258e-10
-8.30820081056,-0.288613978987,-0.835016268168,-0.000438082314393,0.000416276072234,-0.000384762429151,-0.000358308343223,-5.94406471809e-05,-0.000358307887657,0.00401227991812,0.00778880261064,0.00401227900368,0.159589657392,-0.00109809505837,0.00136293617499,-0.00267282099832,0.00136293608686,1.83892859294e-10,-7.09692858543e-10
-8.27820665734,-0.288766235192,-0.836225655576,-0.000449131072936,0.000417264107544,-0.00039432943038,-0.0003616795416,-6.12944684435e-05,-0.000361678518914,0.0032429479878,0.00604788014941,0.00324294862148,0.164260566641,-0.000958424911147,0.00138996940581,-0.00269764154555,0.00138996924029,-3.47963061723e-11,-7.58350858286e-11
-8.24821250218,-0.288927244833,-0.837394123483,-0.000460492361215,0.000418310943395,-0.000404061328,-0.000365056321362,-6.31954101161e-05,-0.000365055537233,0.00249568251937,0.0043563862607,0.00249568319867,0.168890410771,-0.000812987708476,0.00141645007191,-0.00272263086442,0.00141644972988,-2.67536070271e-10,8.83543058867e-10
-8.21821834512,-0.28909790535,-0.83852212113,-0.000472117774313,0.000419419409942,-0.000413879174762,-0.000368429973278,-6.51442458291e-05,-0.00036843104362,0.00177059212958,0.00271447953898,0.00177059190632,0.173477809936,-0.000662769364825,0.00144230397715,-0.00274752143412,0.00144230414513,2.97545695492e-12,-3.16811203569e-10
-8.18822418598,-0.289276897737,-0.83960683107,-0.000484026544336,0.000420599383605,-0.000424012052472,-0.00037183012765,-6.71121443503e-05,-0.000371830105219,0.00106811771195,0.00112288025176,0.00106811849924,0.178009376819,-0.000511738093239,0.00146755775825,-0.00277276299855,0.00146755774088,7.12983170882e-12,5.97266532391e-10
-8.15823002525,-0.289468740284,-0.840654254536,-0.000496164044357,0.000421840276855,-0.000434239201804,-0.000375224558935,-6.91328225197e-05,-0.000375225821105,0.000387545559548,-0.000420229775045,0.000387544795963,0.182504603986,-0.000357724812333,0.0014921602945,-0.00279777544164,0.00149216027858,3.7754466576e-10,-7.45889537955e-10
-8.12823586275,-0.289670390207,-0.841661939422,-0.000508530678789,0.0004231399004,-0.000444638077405,-0.000378649493973,-7.11817633722e-05,-0.000378648348958,-0.000271054285626,-0.00191507762913,-0.000271054573539,0.186950218334,-0.000202768952833,0.00151615216155,-0.00282268870768,0.00151615208536,-1.31497182576e-10,5.07311006037e-10
-8.09824169852,-0.289881092903,-0.842630270637,-0.000521116248682,0.000424487406916,-0.000455215262244,-0.00038210498009,-7.32680953235e-05,-0.000382105536148,-0.000908005620427,-0.00336289187244,-0.000908005542024,0.191343894154,-4.77642693239e-05,0.00153959924433,-0.00284747861953,0.00153959951467,-4.77863023945e-11,-4.49831712696e-10
-8.0682475326,-0.290099861055,-0.843559648232,-0.000533900082926,0.000425871696913,-0.000465987758178,-0.000385624295548,-7.5371852823e-05,-0.000385625154431,-0.0015236988349,-0.00476526424595,-0.00152369858096,0.195683267856,0.000106284521616,0.00156261836579,-0.0028721609191,0.00156261850989,-7.3618982925e-11,1.61266542858e-10
-8.03825336506,-0.290325452361,-0.844450501922,-0.000546883186682,0.000427280367875,-0.000476964667588,-0.000389234068724,-7.74734915186e-05,-0.000389235596885,-0.00211863324694,-0.00612419709633,-0.0021186330801,0.19996605715,0.000258301692232,0.00158536955542,-0.00289677443898,0.00158536948935,5.87680821993e-11,1.60208687382e-11
-8.00825919594,-0.290556332093,-0.845303290672,-0.000560048109909,0.000428696886263,-0.000488171068715,-0.000392968634629,-7.95557736003e-05,-0.000392967385061,-0.00269344337846,-0.00744213751674,-0.00269344351178,0.20419009206,0.000407197001744,0.00160804810502,-0.00292136837194,0.00160804784864,3.07313575693e-10,-2.05399349732e-11
-7.9782650253,-0.290790644698,-0.846118513181,-0.00057338746594,0.000430107451095,-0.000499615521257,-0.000396859903944,-8.16095510796e-05,-0.000396859109852,-0.00324893307681,-0.00872194609576,-0.00324893236657,0.208353355557,0.000551934684911,0.0016308624691,-0.00294600739126,0.00163086257383,-2.2158573643e-10,-7.05490622587e-11
-7.94827085318,-0.291026150364,-0.846896677217,-0.000586948892949,0.000431501662724,-0.000511642047482,-0.000400959791017,-8.3598707728e-05,-0.000400959132235,-0.00378602487827,-0.0099666624343,-0.00378602630103,0.212454008978,0.000691509420284,0.00165400842756,-0.00297100497108,0.00165400854079,-5.25022945799e-10,-8.38226217361e-11
-7.9182766798,-0.291261371757,-0.847640654467,-0.000600563756825,0.000432855271533,-0.000523327860901,-0.000405245579294,-8.55462828399e-05,-0.000405243929873,-0.00430633803224,-0.0111805843224,-0.00430633733639,0.216499205047,0.000828290161744,0.00167763260503,-0.00299558091055,0.00167763247228,1.34042203719e-10,1.17403898148e-10
-7.88828250492,-0.291490367505,-0.848347596828,-0.000614387967651,0.000434168974298,-0.00053559819038,-0.00040978109119,-8.74107515135e-05,-0.000409780399584,-0.00481077222764,-0.012366047692,-0.00481077274016,0.220472126545,0.000959580272419,0.00170181150973,-0.00302053765814,0.00170181114643,1.36941309372e-10,2.96740910426e-10
